timestamp,warehouse_name,temperature_c,humidity_pct
2024-02-05 03:00,Hyderabad Warehouse,15.5,63.1
2024-02-05 03:00,Kolkata Warehouse,20.2,92.4
2024-02-05 03:00,Bhubaneswar Warehouse,23.3,84.5
2024-02-05 03:00,Mumbai Warehouse,25.0,96.2
2024-02-05 03:00,Ahmedabad Warehouse,16.5,41.3
2024-02-05 03:00,Nagpur Central Warehouse,15.6,35.4
2024-02-05 04:00,Delhi Warehouse,14.8,43.4
2024-02-05 04:00,Chandigarh Warehouse,14.0,52.6
2024-02-05 04:00,Bengaluru Warehouse,15.4,73.8
2024-02-05 04:00,Hyderabad Warehouse,17.7,60.3
2024-02-05 04:00,Kolkata Warehouse,22.5,90.1
2024-02-05 04:00,Bhubaneswar Warehouse,22.8,86.5
2024-02-05 04:00,Mumbai Warehouse,23.8,98.8
2024-02-05 04:00,Ahmedabad Warehouse,18.1,40.3
2024-02-05 04:00,Nagpur Central Warehouse,16.6,38.7
2024-02-05 05:00,Delhi Warehouse,15.4,46.2
2024-02-05 05:00,Chandigarh Warehouse,15.1,49.0
2024-02-05 05:00,Bengaluru Warehouse,16.7,71.4
2024-02-05 05:00,Hyderabad Warehouse,18.8,58.1
2024-02-05 05:00,Kolkata Warehouse,22.7,88.0
2024-02-05 05:00,Bhubaneswar Warehouse,24.8,81.0
2024-02-05 05:00,Mumbai Warehouse,22.3,94.4
2024-02-05 05:00,Ahmedabad Warehouse,20.0,38.2
2024-02-05 05:00,Nagpur Central Warehouse,18.8,33.6
2024-02-05 06:00,Delhi Warehouse,18.8,42.8
2024-02-05 06:00,Chandigarh Warehouse,16.8,50.7
2024-02-05 06:00,Bengaluru Warehouse,16.3,68.9
2024-02-05 06:00,Hyderabad Warehouse,20.5,56.2
2024-02-05 06:00,Kolkata Warehouse,23.1,83.6
2024-02-05 06:00,Bhubaneswar Warehouse,24.1,78.4
2024-02-05 06:00,Mumbai Warehouse,24.3,90.3
2024-02-05 06:00,Ahmedabad Warehouse,21.3,37.0
2024-02-05 06:00,Nagpur Central Warehouse,23.6,28.3
2024-02-05 07:00,Delhi Warehouse,22.8,39.8
2024-02-05 07:00,Chandigarh Warehouse,21.1,45.4
2024-02-05 07:00,Bengaluru Warehouse,20.2,61.0
2024-02-05 07:00,Hyderabad Warehouse,24.1,54.2
2024-02-05 07:00,Kolkata Warehouse,24.8,84.9
2024-02-05 07:00,Bhubaneswar Warehouse,27.9,80.5
2024-02-05 07:00,Mumbai Warehouse,24.4,86.9
2024-02-05 07:00,Ahmedabad Warehouse,26.0,31.2
2024-02-05 07:00,Nagpur Central Warehouse,25.5,24.2
2024-02-05 08:00,Delhi Warehouse,26.2,34.3
2024-02-05 08:00,Chandigarh Warehouse,22.8,42.0
2024-02-05 08:00,Bengaluru Warehouse,19.6,58.2
2024-02-05 08:00,Hyderabad Warehouse,25.5,49.7
2024-02-05 08:00,Kolkata Warehouse,28.0,79.9
2024-02-05 08:00,Bhubaneswar Warehouse,27.6,72.5
2024-02-05 08:00,Mumbai Warehouse,26.7,84.4
2024-02-05 08:00,Ahmedabad Warehouse,29.6,26.1
2024-02-05 08:00,Nagpur Central Warehouse,31.7,26.6
2024-02-05 09:00,Delhi Warehouse,30.1,35.3
2024-02-05 09:00,Chandigarh Warehouse,25.6,44.5
2024-02-05 09:00,Bengaluru Warehouse,22.3,55.1
2024-02-05 09:00,Hyderabad Warehouse,28.3,47.1
2024-02-05 09:00,Kolkata Warehouse,29.6,79.1
2024-02-05 09:00,Bhubaneswar Warehouse,29.4,75.0
2024-02-05 09:00,Mumbai Warehouse,28.3,80.9
2024-02-05 09:00,Ahmedabad Warehouse,32.2,24.6
2024-02-05 09:00,Nagpur Central Warehouse,35.0,22.1
2024-02-05 10:00,Delhi Warehouse,32.5,27.0
2024-02-05 10:00,Chandigarh Warehouse,28.1,41.7
2024-02-05 10:00,Bengaluru Warehouse,24.1,54.8
2024-02-05 10:00,Hyderabad Warehouse,29.5,45.3
2024-02-05 10:00,Kolkata Warehouse,31.2,75.8
2024-02-05 10:00,Bhubaneswar Warehouse,30.4,70.9
2024-02-05 10:00,Mumbai Warehouse,30.5,78.0
2024-02-05 10:00,Ahmedabad Warehouse,35.2,24.2
2024-02-05 10:00,Nagpur Central Warehouse,37.1,21.7
2024-02-05 11:00,Delhi Warehouse,36.4,25.7
2024-02-05 11:00,Chandigarh Warehouse,30.5,35.0
2024-02-05 11:00,Bengaluru Warehouse,25.2,49.9
2024-02-05 11:00,Hyderabad Warehouse,31.1,44.5
2024-02-05 11:00,Kolkata Warehouse,32.7,71.7
2024-02-05 11:00,Bhubaneswar Warehouse,32.8,65.9
2024-02-05 11:00,Mumbai Warehouse,29.5,82.3
2024-02-05 11:00,Ahmedabad Warehouse,38.2,23.9
2024-02-05 11:00,Nagpur Central Warehouse,39.8,21.3
2024-02-05 12:00,Delhi Warehouse,39.7,26.6
2024-02-05 12:00,Chandigarh Warehouse,32.6,35.8
2024-02-05 12:00,Bengaluru Warehouse,25.8,52.2
2024-02-05 12:00,Hyderabad Warehouse,33.1,41.1
2024-02-05 12:00,Kolkata Warehouse,33.7,69.0
2024-02-05 12:00,Bhubaneswar Warehouse,33.4,62.6
2024-02-05 12:00,Mumbai Warehouse,31.4,75.8
2024-02-05 12:00,Ahmedabad Warehouse,41.1,21.2
2024-02-05 12:00,Nagpur Central Warehouse,42.9,18.0
2024-02-05 13:00,Delhi Warehouse,40.6,22.6
2024-02-05 13:00,Chandigarh Warehouse,33.6,31.8
2024-02-05 13:00,Bengaluru Warehouse,26.5,45.1
2024-02-05 13:00,Hyderabad Warehouse,34.0,40.7
2024-02-05 13:00,Kolkata Warehouse,33.2,65.8
2024-02-05 13:00,Bhubaneswar Warehouse,34.2,62.5
2024-02-05 13:00,Mumbai Warehouse,30.7,74.7
2024-02-05 13:00,Ahmedabad Warehouse,40.6,16.5
2024-02-05 13:00,Nagpur Central Warehouse,44.5,14.9
2024-02-05 14:00,Delhi Warehouse,40.0,17.9
2024-02-05 14:00,Chandigarh Warehouse,34.5,33.6
2024-02-05 14:00,Bengaluru Warehouse,28.5,48.2
2024-02-05 14:00,Hyderabad Warehouse,34.0,38.5
2024-02-05 14:00,Kolkata Warehouse,34.9,67.7
2024-02-05 14:00,Bhubaneswar Warehouse,34.6,68.4
2024-02-05 14:00,Mumbai Warehouse,30.1,71.6
2024-02-05 14:00,Ahmedabad Warehouse,41.9,18.8
2024-02-05 14:00,Nagpur Central Warehouse,44.2,13.2
2024-02-05 15:00,Delhi Warehouse,39.3,25.3
2024-02-05 15:00,Chandigarh Warehouse,33.2,36.0
2024-02-05 15:00,Bengaluru Warehouse,27.0,48.4
2024-02-05 15:00,Hyderabad Warehouse,32.8,38.1
2024-02-05 15:00,Kolkata Warehouse,32.7,67.1
2024-02-05 15:00,Bhubaneswar Warehouse,33.2,66.5
2024-02-05 15:00,Mumbai Warehouse,31.4,70.5
2024-02-05 15:00,Ahmedabad Warehouse,42.2,19.3
2024-02-05 15:00,Nagpur Central Warehouse,44.6,15.6
2024-02-05 16:00,Delhi Warehouse,37.7,24.2
2024-02-05 16:00,Chandigarh Warehouse,32.0,33.4
2024-02-05 16:00,Bengaluru Warehouse,26.2,51.6
2024-02-05 16:00,Hyderabad Warehouse,33.4,38.2
2024-02-05 16:00,Kolkata Warehouse,32.2,73.0
2024-02-05 16:00,Bhubaneswar Warehouse,32.3,62.4
2024-02-05 16:00,Mumbai Warehouse,29.9,69.7
2024-02-05 16:00,Ahmedabad Warehouse,40.3,16.8
2024-02-05 16:00,Nagpur Central Warehouse,42.7,16.9
2024-02-05 17:00,Delhi Warehouse,36.3,29.5
2024-02-05 17:00,Chandigarh Warehouse,30.3,38.4
2024-02-05 17:00,Bengaluru Warehouse,25.3,49.1
2024-02-05 17:00,Hyderabad Warehouse,31.3,41.5
2024-02-05 17:00,Kolkata Warehouse,33.0,71.0
2024-02-05 17:00,Bhubaneswar Warehouse,32.2,67.0
2024-02-05 17:00,Mumbai Warehouse,30.4,78.6
2024-02-05 17:00,Ahmedabad Warehouse,38.8,17.0
2024-02-05 17:00,Nagpur Central Warehouse,41.6,17.8
2024-02-05 18:00,Delhi Warehouse,32.7,28.3
2024-02-05 18:00,Chandigarh Warehouse,28.5,40.2
2024-02-05 18:00,Bengaluru Warehouse,23.8,53.5
2024-02-05 18:00,Hyderabad Warehouse,30.2,41.2
2024-02-05 18:00,Kolkata Warehouse,29.7,73.3
2024-02-05 18:00,Bhubaneswar Warehouse,30.9,66.0
2024-02-05 18:00,Mumbai Warehouse,28.6,75.7
2024-02-05 18:00,Ahmedabad Warehouse,37.0,23.4
2024-02-05 18:00,Nagpur Central Warehouse,36.5,22.5
2024-02-05 19:00,Delhi Warehouse,30.4,30.7
2024-02-05 19:00,Chandigarh Warehouse,26.4,41.9
2024-02-05 19:00,Bengaluru Warehouse,21.8,55.5
2024-02-05 19:00,Hyderabad Warehouse,27.1,47.3
2024-02-05 19:00,Kolkata Warehouse,28.2,81.3
2024-02-05 19:00,Bhubaneswar Warehouse,29.3,72.7
2024-02-05 19:00,Mumbai Warehouse,27.7,82.2
2024-02-05 19:00,Ahmedabad Warehouse,32.8,25.0
2024-02-05 19:00,Nagpur Central Warehouse,34.6,20.6
2024-02-05 20:00,Delhi Warehouse,26.0,34.5
2024-02-05 20:00,Chandigarh Warehouse,23.6,43.0
2024-02-05 20:00,Bengaluru Warehouse,20.8,58.7
2024-02-05 20:00,Hyderabad Warehouse,24.5,50.3
2024-02-05 20:00,Kolkata Warehouse,27.9,79.1
2024-02-05 20:00,Bhubaneswar Warehouse,28.4,75.5
2024-02-05 20:00,Mumbai Warehouse,27.0,84.3
2024-02-05 20:00,Ahmedabad Warehouse,28.9,32.3
2024-02-05 20:00,Nagpur Central Warehouse,30.7,23.5
2024-02-05 21:00,Delhi Warehouse,21.5,37.5
2024-02-05 21:00,Chandigarh Warehouse,20.3,43.8
2024-02-05 21:00,Bengaluru Warehouse,19.0,62.8
2024-02-05 21:00,Hyderabad Warehouse,22.4,55.6
2024-02-05 21:00,Kolkata Warehouse,25.1,77.8
2024-02-05 21:00,Bhubaneswar Warehouse,27.7,77.6
2024-02-05 21:00,Mumbai Warehouse,25.2,93.1
2024-02-05 21:00,Ahmedabad Warehouse,25.7,34.9
2024-02-05 21:00,Nagpur Central Warehouse,27.3,32.1
2024-02-05 22:00,Delhi Warehouse,18.8,41.0
2024-02-05 22:00,Chandigarh Warehouse,17.6,50.3
2024-02-05 22:00,Bengaluru Warehouse,17.9,65.5
2024-02-05 22:00,Hyderabad Warehouse,21.3,57.1
2024-02-05 22:00,Kolkata Warehouse,24.7,88.2
2024-02-05 22:00,Bhubaneswar Warehouse,24.9,80.7
2024-02-05 22:00,Mumbai Warehouse,24.8,91.6
2024-02-05 22:00,Ahmedabad Warehouse,21.6,38.6
2024-02-05 22:00,Nagpur Central Warehouse,22.2,31.3
2024-02-05 23:00,Delhi Warehouse,15.0,40.5
2024-02-05 23:00,Chandigarh Warehouse,14.8,49.7
2024-02-05 23:00,Bengaluru Warehouse,17.2,68.2
2024-02-05 23:00,Hyderabad Warehouse,18.5,61.8
2024-02-05 23:00,Kolkata Warehouse,21.4,89.2
2024-02-05 23:00,Bhubaneswar Warehouse,23.1,83.9
2024-02-05 23:00,Mumbai Warehouse,24.9,93.5
2024-02-05 23:00,Ahmedabad Warehouse,18.8,36.0
2024-02-05 23:00,Nagpur Central Warehouse,19.6,34.8
2024-02-06 00:00,Delhi Warehouse,14.0,46.4
2024-02-06 00:00,Chandigarh Warehouse,14.1,53.9
2024-02-06 00:00,Bengaluru Warehouse,15.8,70.6
2024-02-06 00:00,Hyderabad Warehouse,17.8,58.1
2024-02-06 00:00,Kolkata Warehouse,21.1,91.9
2024-02-06 00:00,Bhubaneswar Warehouse,23.9,89.0
2024-02-06 00:00,Mumbai Warehouse,23.6,96.5
2024-02-06 00:00,Ahmedabad Warehouse,18.2,41.3
2024-02-06 00:00,Nagpur Central Warehouse,17.9,32.4
2024-02-06 01:00,Delhi Warehouse,13.6,45.6
2024-02-06 01:00,Chandigarh Warehouse,12.4,57.0
2024-02-06 01:00,Bengaluru Warehouse,14.6,70.4
2024-02-06 01:00,Hyderabad Warehouse,15.4,62.3
2024-02-06 01:00,Kolkata Warehouse,20.5,93.9
2024-02-06 01:00,Bhubaneswar Warehouse,24.1,86.3
2024-02-06 01:00,Mumbai Warehouse,23.3,94.9
2024-02-06 01:00,Ahmedabad Warehouse,15.8,40.9
2024-02-06 01:00,Nagpur Central Warehouse,15.5,35.1
2024-02-06 02:00,Delhi Warehouse,11.9,43.2
2024-02-06 02:00,Chandigarh Warehouse,12.7,57.1
2024-02-06 02:00,Bengaluru Warehouse,15.6,74.2
2024-02-06 02:00,Hyderabad Warehouse,15.1,60.3
2024-02-06 02:00,Kolkata Warehouse,19.6,95.3
2024-02-06 02:00,Bhubaneswar Warehouse,22.2,87.8
2024-02-06 02:00,Mumbai Warehouse,23.6,99.1
2024-02-06 02:00,Ahmedabad Warehouse,17.3,43.1
2024-02-06 02:00,Nagpur Central Warehouse,14.5,39.3
2024-02-06 03:00,Delhi Warehouse,12.1,44.8
2024-02-06 03:00,Chandigarh Warehouse,11.8,55.1
2024-02-06 03:00,Bengaluru Warehouse,14.3,73.4
2024-02-06 03:00,Hyderabad Warehouse,17.0,62.5
2024-02-06 03:00,Kolkata Warehouse,18.0,92.9
2024-02-06 03:00,Bhubaneswar Warehouse,23.7,84.9
2024-02-06 03:00,Mumbai Warehouse,22.9,98.2
2024-02-06 03:00,Ahmedabad Warehouse,16.2,38.5
2024-02-06 03:00,Nagpur Central Warehouse,14.2,37.6
2024-02-06 04:00,Delhi Warehouse,14.5,45.4
2024-02-06 04:00,Chandigarh Warehouse,13.2,55.1
2024-02-06 04:00,Bengaluru Warehouse,16.7,71.9
2024-02-06 04:00,Hyderabad Warehouse,18.1,61.0
2024-02-06 04:00,Kolkata Warehouse,20.6,89.8
2024-02-06 04:00,Bhubaneswar Warehouse,23.5,85.0
2024-02-06 04:00,Mumbai Warehouse,22.9,94.2
2024-02-06 04:00,Ahmedabad Warehouse,16.9,43.5
2024-02-06 04:00,Nagpur Central Warehouse,17.3,36.6
2024-02-06 05:00,Delhi Warehouse,16.6,40.2
2024-02-06 05:00,Chandigarh Warehouse,15.3,53.8
2024-02-06 05:00,Bengaluru Warehouse,16.6,67.1
2024-02-06 05:00,Hyderabad Warehouse,17.9,58.8
2024-02-06 05:00,Kolkata Warehouse,21.1,86.2
2024-02-06 05:00,Bhubaneswar Warehouse,22.9,84.2
2024-02-06 05:00,Mumbai Warehouse,24.4,92.3
2024-02-06 05:00,Ahmedabad Warehouse,19.3,40.0
2024-02-06 05:00,Nagpur Central Warehouse,19.6,30.6
2024-02-06 06:00,Delhi Warehouse,18.1,42.8
2024-02-06 06:00,Chandigarh Warehouse,17.6,49.9
2024-02-06 06:00,Bengaluru Warehouse,17.9,65.3
2024-02-06 06:00,Hyderabad Warehouse,19.9,56.3
2024-02-06 06:00,Kolkata Warehouse,23.2,85.4
2024-02-06 06:00,Bhubaneswar Warehouse,25.3,75.7
2024-02-06 06:00,Mumbai Warehouse,25.1,92.5
2024-02-06 06:00,Ahmedabad Warehouse,23.9,34.3
2024-02-06 06:00,Nagpur Central Warehouse,21.4,26.1
2024-02-06 07:00,Delhi Warehouse,22.6,38.4
2024-02-06 07:00,Chandigarh Warehouse,21.2,47.9
2024-02-06 07:00,Bengaluru Warehouse,18.9,59.1
2024-02-06 07:00,Hyderabad Warehouse,22.8,54.3
2024-02-06 07:00,Kolkata Warehouse,24.4,83.8
2024-02-06 07:00,Bhubaneswar Warehouse,26.4,80.4
2024-02-06 07:00,Mumbai Warehouse,26.4,90.0
2024-02-06 07:00,Ahmedabad Warehouse,25.0,34.1
2024-02-06 07:00,Nagpur Central Warehouse,27.1,27.1
2024-02-06 08:00,Delhi Warehouse,26.1,34.9
2024-02-06 08:00,Chandigarh Warehouse,23.1,43.3
2024-02-06 08:00,Bengaluru Warehouse,21.5,60.7
2024-02-06 08:00,Hyderabad Warehouse,24.3,50.8
2024-02-06 08:00,Kolkata Warehouse,27.7,82.3
2024-02-06 08:00,Bhubaneswar Warehouse,28.0,74.1
2024-02-06 08:00,Mumbai Warehouse,27.0,85.6
2024-02-06 08:00,Ahmedabad Warehouse,29.1,30.8
2024-02-06 08:00,Nagpur Central Warehouse,29.6,26.0
2024-02-06 09:00,Delhi Warehouse,29.9,35.1
2024-02-06 09:00,Chandigarh Warehouse,26.3,42.4
2024-02-06 09:00,Bengaluru Warehouse,22.7,58.3
2024-02-06 09:00,Hyderabad Warehouse,28.3,47.7
2024-02-06 09:00,Kolkata Warehouse,29.2,75.5
2024-02-06 09:00,Bhubaneswar Warehouse,29.5,71.7
2024-02-06 09:00,Mumbai Warehouse,27.9,82.1
2024-02-06 09:00,Ahmedabad Warehouse,31.9,29.4
2024-02-06 09:00,Nagpur Central Warehouse,34.6,24.0
2024-02-06 10:00,Delhi Warehouse,32.0,29.1
2024-02-06 10:00,Chandigarh Warehouse,29.1,36.9
2024-02-06 10:00,Bengaluru Warehouse,24.8,48.2
2024-02-06 10:00,Hyderabad Warehouse,30.1,45.2
2024-02-06 10:00,Kolkata Warehouse,29.4,73.1
2024-02-06 10:00,Bhubaneswar Warehouse,31.5,70.0
2024-02-06 10:00,Mumbai Warehouse,29.1,79.8
2024-02-06 10:00,Ahmedabad Warehouse,35.5,24.3
2024-02-06 10:00,Nagpur Central Warehouse,37.8,18.9
2024-02-06 11:00,Delhi Warehouse,35.6,24.1
2024-02-06 11:00,Chandigarh Warehouse,30.8,33.9
2024-02-06 11:00,Bengaluru Warehouse,25.2,51.2
2024-02-06 11:00,Hyderabad Warehouse,32.6,42.4
2024-02-06 11:00,Kolkata Warehouse,30.9,72.7
2024-02-06 11:00,Bhubaneswar Warehouse,32.6,63.8
2024-02-06 11:00,Mumbai Warehouse,31.1,77.4
2024-02-06 11:00,Ahmedabad Warehouse,38.3,21.2
2024-02-06 11:00,Nagpur Central Warehouse,40.1,17.3
2024-02-06 12:00,Delhi Warehouse,37.2,27.2
2024-02-06 12:00,Chandigarh Warehouse,31.5,33.6
2024-02-06 12:00,Bengaluru Warehouse,25.0,54.5
2024-02-06 12:00,Hyderabad Warehouse,32.7,41.8
2024-02-06 12:00,Kolkata Warehouse,33.7,68.9
2024-02-06 12:00,Bhubaneswar Warehouse,31.8,65.8
2024-02-06 12:00,Mumbai Warehouse,29.6,74.4
2024-02-06 12:00,Ahmedabad Warehouse,42.0,21.5
2024-02-06 12:00,Nagpur Central Warehouse,42.2,19.6
2024-02-06 13:00,Delhi Warehouse,40.6,22.9
2024-02-06 13:00,Chandigarh Warehouse,32.4,30.6
2024-02-06 13:00,Bengaluru Warehouse,27.5,50.1
2024-02-06 13:00,Hyderabad Warehouse,34.0,36.0
2024-02-06 13:00,Kolkata Warehouse,33.3,66.4
2024-02-06 13:00,Bhubaneswar Warehouse,33.5,62.6
2024-02-06 13:00,Mumbai Warehouse,30.9,76.5
2024-02-06 13:00,Ahmedabad Warehouse,42.1,16.8
2024-02-06 13:00,Nagpur Central Warehouse,44.7,13.0
2024-02-06 14:00,Delhi Warehouse,38.8,24.0
2024-02-06 14:00,Chandigarh Warehouse,33.3,35.0
2024-02-06 14:00,Bengaluru Warehouse,26.7,49.0
2024-02-06 14:00,Hyderabad Warehouse,35.9,37.1
2024-02-06 14:00,Kolkata Warehouse,33.8,70.9
2024-02-06 14:00,Bhubaneswar Warehouse,33.9,59.6
2024-02-06 14:00,Mumbai Warehouse,31.1,75.4
2024-02-06 14:00,Ahmedabad Warehouse,42.9,17.3
2024-02-06 14:00,Nagpur Central Warehouse,44.7,14.9
2024-02-06 15:00,Delhi Warehouse,37.8,23.9
2024-02-06 15:00,Chandigarh Warehouse,33.5,34.1
2024-02-06 15:00,Bengaluru Warehouse,26.3,47.1
2024-02-06 15:00,Hyderabad Warehouse,33.4,40.2
2024-02-06 15:00,Kolkata Warehouse,32.6,70.7
2024-02-06 15:00,Bhubaneswar Warehouse,34.0,64.5
2024-02-06 15:00,Mumbai Warehouse,30.3,71.8
2024-02-06 15:00,Ahmedabad Warehouse,40.8,20.3
2024-02-06 15:00,Nagpur Central Warehouse,44.5,13.9
2024-02-06 16:00,Delhi Warehouse,37.6,26.0
2024-02-06 16:00,Chandigarh Warehouse,32.9,35.1
2024-02-06 16:00,Bengaluru Warehouse,26.0,49.5
2024-02-06 16:00,Hyderabad Warehouse,33.0,39.6
2024-02-06 16:00,Kolkata Warehouse,33.4,70.0
2024-02-06 16:00,Bhubaneswar Warehouse,33.7,61.2
2024-02-06 16:00,Mumbai Warehouse,29.1,78.4
2024-02-06 16:00,Ahmedabad Warehouse,39.4,17.1
2024-02-06 16:00,Nagpur Central Warehouse,43.0,16.2
2024-02-06 17:00,Delhi Warehouse,36.1,27.4
2024-02-06 17:00,Chandigarh Warehouse,30.4,38.4
2024-02-06 17:00,Bengaluru Warehouse,25.6,50.9
2024-02-06 17:00,Hyderabad Warehouse,32.2,42.8
2024-02-06 17:00,Kolkata Warehouse,30.8,69.7
2024-02-06 17:00,Bhubaneswar Warehouse,32.3,67.1
2024-02-06 17:00,Mumbai Warehouse,31.0,75.2
2024-02-06 17:00,Ahmedabad Warehouse,38.2,21.0
2024-02-06 17:00,Nagpur Central Warehouse,40.6,19.2
2024-02-06 18:00,Delhi Warehouse,32.4,28.5
2024-02-06 18:00,Chandigarh Warehouse,27.5,37.8
2024-02-06 18:00,Bengaluru Warehouse,23.5,51.7
2024-02-06 18:00,Hyderabad Warehouse,29.6,45.4
2024-02-06 18:00,Kolkata Warehouse,30.2,71.6
2024-02-06 18:00,Bhubaneswar Warehouse,31.5,66.3
2024-02-06 18:00,Mumbai Warehouse,28.4,80.5
2024-02-06 18:00,Ahmedabad Warehouse,34.7,24.9
2024-02-06 18:00,Nagpur Central Warehouse,37.5,18.1
2024-02-06 19:00,Delhi Warehouse,29.0,29.3
2024-02-06 19:00,Chandigarh Warehouse,24.1,41.1
2024-02-06 19:00,Bengaluru Warehouse,22.4,56.5
2024-02-06 19:00,Hyderabad Warehouse,27.7,44.4
2024-02-06 19:00,Kolkata Warehouse,28.5,75.6
2024-02-06 19:00,Bhubaneswar Warehouse,30.3,71.5
2024-02-06 19:00,Mumbai Warehouse,29.2,80.3
2024-02-06 19:00,Ahmedabad Warehouse,32.4,25.9
2024-02-06 19:00,Nagpur Central Warehouse,34.5,25.2
2024-02-06 20:00,Delhi Warehouse,25.5,34.6
2024-02-06 20:00,Chandigarh Warehouse,23.5,42.1
2024-02-06 20:00,Bengaluru Warehouse,21.6,57.9
2024-02-06 20:00,Hyderabad Warehouse,24.8,50.5
2024-02-06 20:00,Kolkata Warehouse,26.7,81.3
2024-02-06 20:00,Bhubaneswar Warehouse,27.9,75.4
2024-02-06 20:00,Mumbai Warehouse,26.4,84.7
2024-02-06 20:00,Ahmedabad Warehouse,28.8,31.5
2024-02-06 20:00,Nagpur Central Warehouse,30.3,28.9
2024-02-06 21:00,Delhi Warehouse,21.9,38.9
2024-02-06 21:00,Chandigarh Warehouse,19.7,47.3
2024-02-06 21:00,Bengaluru Warehouse,18.5,59.1
2024-02-06 21:00,Hyderabad Warehouse,23.2,49.7
2024-02-06 21:00,Kolkata Warehouse,25.3,81.5
2024-02-06 21:00,Bhubaneswar Warehouse,25.5,78.2
2024-02-06 21:00,Mumbai Warehouse,26.1,89.1
2024-02-06 21:00,Ahmedabad Warehouse,26.1,31.9
2024-02-06 21:00,Nagpur Central Warehouse,27.3,26.5
2024-02-06 22:00,Delhi Warehouse,19.2,40.8
2024-02-06 22:00,Chandigarh Warehouse,17.6,55.0
2024-02-06 22:00,Bengaluru Warehouse,18.7,67.8
2024-02-06 22:00,Hyderabad Warehouse,19.7,55.1
2024-02-06 22:00,Kolkata Warehouse,24.2,87.6
2024-02-06 22:00,Bhubaneswar Warehouse,24.3,79.9
2024-02-06 22:00,Mumbai Warehouse,24.9,91.5
2024-02-06 22:00,Ahmedabad Warehouse,22.7,36.6
2024-02-06 22:00,Nagpur Central Warehouse,23.0,28.5
2024-02-06 23:00,Delhi Warehouse,16.3,41.3
2024-02-06 23:00,Chandigarh Warehouse,15.2,54.0
2024-02-06 23:00,Bengaluru Warehouse,17.2,70.4
2024-02-06 23:00,Hyderabad Warehouse,19.3,59.2
2024-02-06 23:00,Kolkata Warehouse,22.2,91.6
2024-02-06 23:00,Bhubaneswar Warehouse,23.6,86.3
2024-02-06 23:00,Mumbai Warehouse,24.4,95.0
2024-02-06 23:00,Ahmedabad Warehouse,19.7,38.6
2024-02-06 23:00,Nagpur Central Warehouse,18.7,32.8
2024-02-07 00:00,Delhi Warehouse,14.9,43.8
2024-02-07 00:00,Chandigarh Warehouse,11.8,55.3
2024-02-07 00:00,Bengaluru Warehouse,17.0,66.0
2024-02-07 00:00,Hyderabad Warehouse,17.7,61.3
2024-02-07 00:00,Kolkata Warehouse,20.6,89.6
2024-02-07 00:00,Bhubaneswar Warehouse,23.4,88.4
2024-02-07 00:00,Mumbai Warehouse,26.4,96.6
2024-02-07 00:00,Ahmedabad Warehouse,17.6,37.8
2024-02-07 00:00,Nagpur Central Warehouse,16.9,35.8
2024-02-07 01:00,Delhi Warehouse,12.9,48.6
2024-02-07 01:00,Chandigarh Warehouse,12.9,58.5
2024-02-07 01:00,Bengaluru Warehouse,15.4,74.8
2024-02-07 01:00,Hyderabad Warehouse,17.6,61.0
2024-02-07 01:00,Kolkata Warehouse,21.1,91.4
2024-02-07 01:00,Bhubaneswar Warehouse,21.6,85.0
2024-02-07 01:00,Mumbai Warehouse,23.2,100.0
2024-02-07 01:00,Ahmedabad Warehouse,17.9,42.9
2024-02-07 01:00,Nagpur Central Warehouse,16.5,35.9
2024-02-07 02:00,Delhi Warehouse,12.3,49.2
2024-02-07 02:00,Chandigarh Warehouse,13.0,57.4
2024-02-07 02:00,Bengaluru Warehouse,14.5,73.9
2024-02-07 02:00,Hyderabad Warehouse,16.6,58.9
2024-02-07 02:00,Kolkata Warehouse,20.8,90.8
2024-02-07 02:00,Bhubaneswar Warehouse,22.9,85.9
2024-02-07 02:00,Mumbai Warehouse,24.8,95.3
2024-02-07 02:00,Ahmedabad Warehouse,14.6,40.1
2024-02-07 02:00,Nagpur Central Warehouse,14.2,34.7
2024-02-07 03:00,Delhi Warehouse,13.0,48.5
2024-02-07 03:00,Chandigarh Warehouse,11.6,56.1
2024-02-07 03:00,Bengaluru Warehouse,14.6,71.9
2024-02-07 03:00,Hyderabad Warehouse,16.5,61.9
2024-02-07 03:00,Kolkata Warehouse,19.9,92.9
2024-02-07 03:00,Bhubaneswar Warehouse,22.7,87.6
2024-02-07 03:00,Mumbai Warehouse,24.1,97.5
2024-02-07 03:00,Ahmedabad Warehouse,16.5,39.7
2024-02-07 03:00,Nagpur Central Warehouse,15.0,37.1
2024-02-07 04:00,Delhi Warehouse,14.1,47.8
2024-02-07 04:00,Chandigarh Warehouse,14.3,55.7
2024-02-07 04:00,Bengaluru Warehouse,15.2,71.8
2024-02-07 04:00,Hyderabad Warehouse,17.8,62.2
2024-02-07 04:00,Kolkata Warehouse,21.5,89.4
2024-02-07 04:00,Bhubaneswar Warehouse,22.8,84.6
2024-02-07 04:00,Mumbai Warehouse,24.5,93.1
2024-02-07 04:00,Ahmedabad Warehouse,17.1,40.9
2024-02-07 04:00,Nagpur Central Warehouse,16.8,33.8
2024-02-07 05:00,Delhi Warehouse,17.1,41.0
2024-02-07 05:00,Chandigarh Warehouse,15.6,52.8
2024-02-07 05:00,Bengaluru Warehouse,15.8,68.1
